,date,return_pre,return_pre7,outcome,limit_return,prediction
0,2020-03-31 14:50:00+08:00,[0.00531736],"[[0.00621236]
 [0.00595263]
 [0.00531736]]",,0.9992355592796115,1.0
0,2020-04-01 14:50:00+08:00,[0.00290701],"[[0.00534423]
 [0.00431315]
 [0.00290701]]",,0.9992355592796115,1.0
0,2020-04-02 14:50:00+08:00,[0.00098624],"[[0.00346293]
 [0.00234314]
 [0.00098624]]",,0,0.0
0,2020-04-03 14:50:00+08:00,[0.00398301],"[[0.0070761 ]
 [0.00562853]
 [0.00398301]]",,0.9992355592796115,1.0
0,2020-04-07 14:50:00+08:00,[0.00019758],"[[0.00208757]
 [0.00111406]
 [0.00019758]]",,0,0.0
0,2020-04-08 14:50:00+08:00,[0.0007491],"[[0.00302962]
 [0.00189987]
 [0.0007491 ]]",,0,0.0
0,2020-04-09 14:50:00+08:00,[0.00032464],"[[0.00278733]
 [0.00157471]
 [0.00032464]]",,0,0.0
0,2020-04-10 14:50:00+08:00,[-0.00080333],"[[ 0.00097359]
 [ 0.00011203]
 [-0.00080333]]",,0,0.0
0,2020-04-13 14:50:00+08:00,[-0.00152104],"[[ 0.00104351]
 [-0.00025266]
 [-0.00152104]]",,0,0.0
0,2020-04-14 14:50:00+08:00,[-0.00331627],"[[-0.00100885]
 [-0.00221855]
 [-0.00331627]]",,0,0.0
0,2020-04-15 14:50:00+08:00,[0.00074552],"[[0.0028718 ]
 [0.00184041]
 [0.00074552]]",,0,0.0
0,2020-04-16 14:50:00+08:00,[-0.00464046],"[[-0.00192989]
 [-0.00333345]
 [-0.00464046]]",,0,0.0
0,2020-04-17 14:50:00+08:00,[-0.00354313],"[[-0.00214799]
 [-0.00283489]
 [-0.00354313]]",,0.0,-1.0
0,2020-04-20 14:50:00+08:00,[9.9763274e-05],"[[3.5682693e-04]
 [2.4943054e-04]
 [9.9763274e-05]]",,0,0.0
0,2020-04-21 14:50:00+08:00,[-0.0012125],"[[-0.00084571]
 [-0.00106168]
 [-0.0012125 ]]",,0,0.0
0,2020-04-22 14:50:00+08:00,[-0.00141978],"[[-0.00086771]
 [-0.00119688]
 [-0.00141978]]",,0,0.0
0,2020-04-23 14:50:00+08:00,[0.00366113],"[[0.00284148]
 [0.00338937]
 [0.00366113]]",,0.9992355592796115,1.0
0,2020-04-24 14:50:00+08:00,[-0.00126952],"[[ 0.00012086]
 [-0.00050611]
 [-0.00126952]]",,0,0.0
0,2020-04-27 14:50:00+08:00,[-0.00066761],"[[ 0.00105584]
 [ 0.00023129]
 [-0.00066761]]",,0,0.0
0,2020-04-28 14:50:00+08:00,[-0.00301719],"[[-0.00070037]
 [-0.00186734]
 [-0.00301719]]",,0,0.0
0,2020-04-29 14:50:00+08:00,[-0.00553074],"[[-0.0024741 ]
 [-0.00402344]
 [-0.00553074]]",,0.0,-1.0
0,2020-04-30 14:50:00+08:00,[-0.00135585],"[[-0.00152497]
 [-0.00149092]
 [-0.00135585]]",,0,0.0
0,2020-05-06 14:50:00+08:00,[0.0030494],"[[0.00345819]
 [0.00325212]
 [0.0030494 ]]",,0.9992355592796115,1.0
0,2020-05-07 14:50:00+08:00,[0.00284934],"[[0.00290275]
 [0.00302245]
 [0.00284934]]",,0.9992355592796115,1.0
0,2020-05-08 14:50:00+08:00,[0.00708592],"[[0.00703194]
 [0.00717764]
 [0.00708592]]",,0.9992355592796115,1.0
0,2020-05-11 14:50:00+08:00,[0.00024685],"[[0.00183122]
 [0.00116078]
 [0.00024685]]",,0,0.0
0,2020-05-12 14:50:00+08:00,[0.00193379],"[[0.00265178]
 [0.00236581]
 [0.00193379]]",,0,0.0
0,2020-05-13 14:50:00+08:00,[-5.2832067e-05],"[[ 1.7198622e-03]
 [ 8.3268806e-04]
 [-5.2832067e-05]]",,0,0.0
0,2020-05-14 14:50:00+08:00,[-0.00081082],"[[ 0.00134915]
 [ 0.00032719]
 [-0.00081082]]",,0,0.0
0,2020-05-15 14:50:00+08:00,[-0.00053459],"[[ 0.00111356]
 [ 0.00017301]
 [-0.00053459]]",,0,0.0
0,2020-05-18 14:50:00+08:00,[-0.00150671],"[[ 0.00015171]
 [-0.00067762]
 [-0.00150671]]",,0,0.0
0,2020-05-19 14:50:00+08:00,[-0.01048047],"[[-0.0077259 ]
 [-0.0093184 ]
 [-0.01048047]]",,0.0,-1.0
0,2020-05-20 14:50:00+08:00,[-0.00292774],"[[-0.0025801 ]
 [-0.00279106]
 [-0.00292774]]",,0.0,-1.0
0,2020-05-21 14:50:00+08:00,[-0.00698461],"[[-0.00613917]
 [-0.00654805]
 [-0.00698461]]",,0.0,-1.0
0,2020-05-22 14:50:00+08:00,[-0.00141427],"[[-0.00053575]
 [-0.00091598]
 [-0.00141427]]",,0,0.0
0,2020-05-25 14:50:00+08:00,[-0.00779983],"[[-0.00703858]
 [-0.00754997]
 [-0.00779983]]",,0.0,-1.0
0,2020-05-26 14:50:00+08:00,[-0.01025669],"[[-0.00818044]
 [-0.00957023]
 [-0.01025669]]",,0.0,-1.0
0,2020-05-27 14:50:00+08:00,[-0.00077375],"[[-0.00185631]
 [-0.00137288]
 [-0.00077375]]",,0,0.0
0,2020-05-28 14:50:00+08:00,[-0.00340055],"[[-0.00453262]
 [-0.00410279]
 [-0.00340055]]",,0.0,-1.0
0,2020-05-29 14:50:00+08:00,[-0.00222275],"[[-0.00434096]
 [-0.00333796]
 [-0.00222275]]",,0.0,-1.0
0,2020-06-01 14:50:00+08:00,[-0.00015866],"[[-0.00154091]
 [-0.00093221]
 [-0.00015866]]",,0,0.0
