,date,return_pre,return_pre7,outcome,limit_return,prediction
0,2019-04-26 14:50:00+08:00,[0.00265304],"[[0.00069576]
 [0.0014552 ]
 [0.00265304]]",,0.0,0.0
0,2019-04-29 14:50:00+08:00,[0.00126258],"[[-0.0014391 ]
 [-0.0001856 ]
 [ 0.00126258]]",,0.0,0.0
0,2019-04-30 14:50:00+08:00,[0.00072746],"[[-0.00013887]
 [ 0.0002954 ]
 [ 0.00072746]]",,0.0,0.0
0,2019-05-06 14:50:00+08:00,[0.00116498],"[[-0.00014273]
 [ 0.00071372]
 [ 0.00116498]]",,0.0,0.0
0,2019-05-07 14:50:00+08:00,[-0.00259464],"[[-0.00225308]
 [-0.00229143]
 [-0.00259464]]",,0.015623263432588408,-1.0
0,2019-05-08 14:50:00+08:00,[-0.004603],"[[-0.00608237]
 [-0.00555093]
 [-0.004603  ]]",,0.015623263432588463,-1.0
0,2019-05-09 14:50:00+08:00,[-0.02133133],"[[-0.01975205]
 [-0.02096393]
 [-0.02133133]]",,0.010905151939842705,-1.0
0,2019-05-10 14:50:00+08:00,[-0.01170201],"[[-0.01045959]
 [-0.01103878]
 [-0.01170201]]",,0.01090515193984265,-1.0
0,2019-05-13 14:50:00+08:00,[-0.00419473],"[[-0.0059996 ]
 [-0.00517547]
 [-0.00419473]]",,0.010905151939842705,-1.0
0,2019-05-14 14:50:00+08:00,[-0.00598145],"[[-0.00811166]
 [-0.00700972]
 [-0.00598145]]",,0.010905151939842705,-1.0
0,2019-05-15 14:50:00+08:00,[0.00800265],"[[0.00420679]
 [0.00640535]
 [0.00800265]]",,0.9991291973079249,1.0
0,2019-05-16 14:50:00+08:00,[0.0065382],"[[0.00415583]
 [0.00553044]
 [0.0065382 ]]",,0.999129197307925,1.0
0,2019-05-17 14:50:00+08:00,[0.00424725],"[[0.00325372]
 [0.00388448]
 [0.00424725]]",,0.999129197307925,1.0
0,2019-05-20 14:50:00+08:00,[0.00196055],"[[0.00076789]
 [0.00153298]
 [0.00196055]]",,0.0,0.0
0,2019-05-21 14:50:00+08:00,[-0.00115206],"[[ 1.4078338e-03]
 [ 9.3109906e-05]
 [-1.1520572e-03]]",,0.0,0.0
0,2019-05-22 14:50:00+08:00,[-0.01239957],"[[-0.00950769]
 [-0.01110964]
 [-0.01239957]]",,0.01090515193984265,-1.0
0,2019-05-23 14:50:00+08:00,[-0.00372122],"[[-0.00210595]
 [-0.00287614]
 [-0.00372122]]",,0.01090515193984265,-1.0
0,2019-05-24 14:50:00+08:00,[-0.01020831],"[[-0.00759226]
 [-0.00901809]
 [-0.01020831]]",,0.024728546126144446,-1.0
0,2019-05-27 14:50:00+08:00,[-0.00875384],"[[-0.00700606]
 [-0.00795526]
 [-0.00875384]]",,0.010905151939842705,-1.0
0,2019-05-28 14:50:00+08:00,[-0.00833044],"[[-0.00689054]
 [-0.0076293 ]
 [-0.00833044]]",,0.010905151939842705,-1.0
0,2019-05-29 14:50:00+08:00,[-0.00459015],"[[-0.00368667]
 [-0.0039586 ]
 [-0.00459015]]",,0.024728546126144446,-1.0
0,2019-05-30 14:50:00+08:00,[-0.00027101],"[[ 0.00058683]
 [ 0.00018032]
 [-0.00027101]]",,0.0,0.0
0,2019-05-31 14:50:00+08:00,[0.00058554],"[[0.00170136]
 [0.00127668]
 [0.00058554]]",,0.0,0.0
0,2019-06-03 14:50:00+08:00,[-0.00548431],"[[-0.00285125]
 [-0.00405094]
 [-0.00548431]]",,0.0,-1.0
0,2019-06-04 14:50:00+08:00,[-0.00412916],"[[-0.00164895]
 [-0.00289773]
 [-0.00412916]]",,0.0,0.0
0,2019-06-05 14:50:00+08:00,[-0.00459713],"[[-0.00290878]
 [-0.00374087]
 [-0.00459713]]",,0.0,-1.0
0,2019-06-06 14:50:00+08:00,[-0.00589337],"[[-0.00470172]
 [-0.00537627]
 [-0.00589337]]",,0.0,-1.0
0,2019-06-10 14:50:00+08:00,[-0.00491572],"[[-0.00403953]
 [-0.00453866]
 [-0.00491572]]",,0.0,-1.0
0,2019-06-11 14:50:00+08:00,[-0.00264334],"[[-0.00287083]
 [-0.0027775 ]
 [-0.00264334]]",,0.0,-1.0
0,2019-06-12 14:50:00+08:00,[-0.00129337],"[[-0.00127625]
 [-0.00128925]
 [-0.00129337]]",,0.0,0.0
0,2019-06-13 14:50:00+08:00,[0.00585626],"[[0.00504269]
 [0.00552796]
 [0.00585626]]",,0.9991291973079248,1.0
0,2019-06-14 14:50:00+08:00,[0.00541695],"[[0.00491945]
 [0.00521213]
 [0.00541695]]",,0.9991291973079248,1.0
0,2019-06-17 14:50:00+08:00,[0.00346298],"[[0.00343932]
 [0.00353135]
 [0.00346298]]",,0.9991291973079249,1.0
0,2019-06-18 14:50:00+08:00,[0.00068839],"[[0.00123919]
 [0.00090752]
 [0.00068839]]",,0.0,0.0
0,2019-06-19 14:50:00+08:00,[-0.00194337],"[[-0.00042582]
 [-0.00117053]
 [-0.00194337]]",,0.0,0.0
0,2019-06-20 14:50:00+08:00,[0.00139073],"[[0.00140076]
 [0.00136384]
 [0.00139073]]",,0.0,0.0
0,2019-06-21 14:50:00+08:00,[0.00390514],"[[0.00381022]
 [0.00381899]
 [0.00390514]]",,0.9991291973079249,1.0
0,2019-06-24 14:50:00+08:00,[0.00607473],"[[0.00560292]
 [0.00585467]
 [0.00607473]]",,0.999129197307925,1.0
0,2019-06-25 14:50:00+08:00,[0.00782449],"[[0.0072017 ]
 [0.00764639]
 [0.00782449]]",,0.9991291973079248,1.0
0,2019-06-26 14:50:00+08:00,[0.00854821],"[[0.0079461 ]
 [0.00830496]
 [0.00854821]]",,0.9991291973079249,1.0
0,2019-06-27 14:50:00+08:00,[0.00429932],"[[0.00463466]
 [0.00447264]
 [0.00429932]]",,0.999129197307925,1.0
0,2019-06-28 14:50:00+08:00,[0.00335986],"[[0.004377  ]
 [0.00391224]
 [0.00335986]]",,0.9991291973079248,1.0
0,2019-07-01 14:50:00+08:00,[-0.00049412],"[[ 0.00099396]
 [ 0.00026307]
 [-0.00049412]]",,0.0,0.0
0,2019-07-02 14:50:00+08:00,[0.00341519],"[[0.00412645]
 [0.00380614]
 [0.00341519]]",,0.9991291973079249,1.0
0,2019-07-03 14:50:00+08:00,[0.00512312],"[[0.00554933]
 [0.00538146]
 [0.00512312]]",,0.9991291973079248,1.0
0,2019-07-04 14:50:00+08:00,[0.00542167],"[[0.00563197]
 [0.00557494]
 [0.00542167]]",,0.9991291973079249,1.0
0,2019-07-05 14:50:00+08:00,[0.00490724],"[[0.00501153]
 [0.00495354]
 [0.00490724]]",,0.9991291973079248,1.0
0,2019-07-08 14:50:00+08:00,[-0.00100432],"[[-0.00045455]
 [-0.0007882 ]
 [-0.00100432]]",,0.0,0.0
0,2019-07-09 14:50:00+08:00,[-0.00526096],"[[-0.00370094]
 [-0.00455266]
 [-0.00526096]]",,0.0,-1.0
0,2019-07-10 14:50:00+08:00,[-0.00381931],"[[-0.0033825 ]
 [-0.00369152]
 [-0.00381931]]",,0.0,-1.0
0,2019-07-11 14:50:00+08:00,[-0.00681053],"[[-0.00646074]
 [-0.00679025]
 [-0.00681053]]",,0.0,-1.0
0,2019-07-12 14:50:00+08:00,[-0.00545356],"[[-0.0060332 ]
 [-0.00586916]
 [-0.00545356]]",,0.0,-1.0
0,2019-07-15 14:50:00+08:00,[-0.00195484],"[[-0.0020308 ]
 [-0.0020365 ]
 [-0.00195484]]",,0.0,0.0
0,2019-07-16 14:50:00+08:00,[-8.680485e-05],"[[-2.1664184e-03]
 [-1.0153912e-03]
 [-8.6804852e-05]]",,0.0,0.0
0,2019-07-17 14:50:00+08:00,[-0.00090518],"[[-0.00111383]
 [-0.00096065]
 [-0.00090518]]",,0.0,0.0
0,2019-07-18 14:50:00+08:00,[-0.00137863],"[[-0.00175795]
 [-0.00154799]
 [-0.00137863]]",,0.0,0.0
0,2019-07-19 14:50:00+08:00,[0.00184418],"[[0.00165452]
 [0.00178456]
 [0.00184418]]",,0.0,0.0
0,2019-07-22 14:50:00+08:00,[0.00362113],"[[0.00265176]
 [0.00315176]
 [0.00362113]]",,0.9991291973079249,1.0
0,2019-07-23 14:50:00+08:00,[0.00549966],"[[0.00452195]
 [0.00502505]
 [0.00549966]]",,0.999129197307925,1.0
0,2019-07-24 14:50:00+08:00,[0.00151529],"[[0.00166918]
 [0.00163362]
 [0.00151529]]",,0.0,0.0
0,2019-07-25 14:50:00+08:00,[0.00082065],"[[0.00096079]
 [0.00093258]
 [0.00082065]]",,0.0,0.0
0,2019-07-26 14:50:00+08:00,[0.00339919],"[[0.00343385]
 [0.00351932]
 [0.00339919]]",,0.999129197307925,1.0
0,2019-07-29 14:50:00+08:00,[0.00629112],"[[0.00624833]
 [0.00635546]
 [0.00629112]]",,0.9991291973079249,1.0
0,2019-07-30 14:50:00+08:00,[-0.000276],"[[ 0.00075673]
 [ 0.00030082]
 [-0.000276  ]]",,0.0,0.0
0,2019-07-31 14:50:00+08:00,[0.00279197],"[[0.00326432]
 [0.00310019]
 [0.00279197]]",,0.9991291973079248,1.0
0,2019-08-01 14:50:00+08:00,[0.00295172],"[[0.00395945]
 [0.0034979 ]
 [0.00295172]]",,0.9991291973079248,1.0
0,2019-08-02 14:50:00+08:00,[-0.00333007],"[[-0.00214681]
 [-0.00275078]
 [-0.00333007]]",,0.0,-1.0
0,2019-08-05 14:50:00+08:00,[-0.00217761],"[[-0.00130215]
 [-0.00172262]
 [-0.00217761]]",,0.0,0.0
0,2019-08-06 14:50:00+08:00,[-0.00347895],"[[-0.00251933]
 [-0.00309798]
 [-0.00347895]]",,0.0,-1.0
0,2019-08-07 14:50:00+08:00,[-0.00570078],"[[-0.00496555]
 [-0.00530482]
 [-0.00570078]]",,0.0,-1.0
0,2019-08-08 14:50:00+08:00,[-0.00771787],"[[-0.00640005]
 [-0.00702369]
 [-0.00771787]]",,0.026187667249373936,-1.0
0,2019-08-09 14:50:00+08:00,[-0.00991555],"[[-0.00988855]
 [-0.00995211]
 [-0.00991555]]",,0.0,-1.0
0,2019-08-12 14:50:00+08:00,[-0.0036859],"[[-0.00367627]
 [-0.00364818]
 [-0.0036859 ]]",,0.0,-1.0
0,2019-08-13 14:50:00+08:00,[0.00014797],"[[0.00026662]
 [0.00014592]
 [0.00014797]]",,0.0,0.0
0,2019-08-14 14:50:00+08:00,[-0.00217698],"[[-0.00223191]
 [-0.00220948]
 [-0.00217698]]",,0.0,-1.0
0,2019-08-15 14:50:00+08:00,[-0.00499992],"[[-0.00520472]
 [-0.00517163]
 [-0.00499992]]",,0.0,-1.0
0,2019-08-16 14:50:00+08:00,[-0.00601587],"[[-0.00601645]
 [-0.00609562]
 [-0.00601587]]",,0.0,-1.0
0,2019-08-19 14:50:00+08:00,[0.00295696],"[[0.00143705]
 [0.00227766]
 [0.00295696]]",,0.0,0.0
0,2019-08-20 14:50:00+08:00,[0.00301542],"[[0.00262161]
 [0.00290984]
 [0.00301542]]",,0.999129197307925,1.0
0,2019-08-21 14:50:00+08:00,[0.00458479],"[[0.00458388]
 [0.00477982]
 [0.00458479]]",,0.9991291973079248,1.0
0,2019-08-22 14:50:00+08:00,[0.00226432],"[[0.00382063]
 [0.00332777]
 [0.00226432]]",,0.9991291973079248,1.0
0,2019-08-23 14:50:00+08:00,[-0.0015118],"[[-0.00018337]
 [-0.00078037]
 [-0.0015118 ]]",,0.0,0.0
0,2019-08-26 14:50:00+08:00,[0.00091778],"[[0.00293544]
 [0.00197516]
 [0.00091778]]",,0.0,0.0
0,2019-08-27 14:50:00+08:00,[0.00068296],"[[0.00275621]
 [0.00181901]
 [0.00068296]]",,0.0,0.0
0,2019-08-28 14:50:00+08:00,[0.00231337],"[[0.00276517]
 [0.00257071]
 [0.00231337]]",,0.9991291973079248,1.0
0,2019-08-29 14:50:00+08:00,[-0.00077855],"[[ 7.107165e-04]
 [-6.210804e-05]
 [-7.785540e-04]]",,0.0,0.0
0,2019-08-30 14:50:00+08:00,[-0.00253979],"[[-0.00154732]
 [-0.00207907]
 [-0.00253979]]",,0.0,0.0
0,2019-09-02 14:50:00+08:00,[3.151782e-05],"[[ 1.3587810e-04]
 [-7.0743263e-06]
 [ 3.1517819e-05]]",,0.0,0.0
0,2019-09-03 14:50:00+08:00,[-0.0016334],"[[-0.00064969]
 [-0.00119771]
 [-0.0016334 ]]",,0.0,0.0
0,2019-09-04 14:50:00+08:00,[-0.00298122],"[[-0.00173793]
 [-0.00235782]
 [-0.00298122]]",,0.0,0.0
0,2019-09-05 14:50:00+08:00,[-0.00035379],"[[ 0.00078189]
 [ 0.00026195]
 [-0.00035379]]",,0.0,0.0
0,2019-09-06 14:50:00+08:00,[0.0053638],"[[0.00636095]
 [0.00598007]
 [0.0053638 ]]",,0.999129197307925,1.0
0,2019-09-09 14:50:00+08:00,[0.00670388],"[[0.00711893]
 [0.0070255 ]
 [0.00670388]]",,0.9991291973079249,1.0
0,2019-09-10 14:50:00+08:00,[0.00482805],"[[0.00564923]
 [0.00534293]
 [0.00482805]]",,0.9991291973079248,1.0
0,2019-09-11 14:50:00+08:00,[0.00276438],"[[0.00383671]
 [0.00334272]
 [0.00276438]]",,0.9991291973079249,1.0
0,2019-09-12 14:50:00+08:00,[-0.00067746],"[[ 0.000527  ]
 [-0.0001077 ]
 [-0.00067746]]",,0.0,0.0
0,2019-09-16 14:50:00+08:00,[0.00032813],"[[0.00131386]
 [0.00077992]
 [0.00032813]]",,0.0,0.0
0,2019-09-17 14:50:00+08:00,[0.00099587],"[[0.00183332]
 [0.00137327]
 [0.00099587]]",,0.0,0.0
0,2019-09-18 14:50:00+08:00,[-0.00094627],"[[-0.00042031]
 [-0.00073179]
 [-0.00094627]]",,0.0,0.0
0,2019-09-19 14:50:00+08:00,[0.00086367],"[[0.00131164]
 [0.00105426]
 [0.00086367]]",,0.0,0.0
0,2019-09-20 14:50:00+08:00,[-0.00294353],"[[-0.00266531]
 [-0.00285543]
 [-0.00294353]]",,0.0,-1.0
0,2019-09-23 14:50:00+08:00,[-0.00597342],"[[-0.00573773]
 [-0.00589114]
 [-0.00597342]]",,0.0,-1.0
0,2019-09-24 14:50:00+08:00,[-0.00353119],"[[-0.00327026]
 [-0.00342468]
 [-0.00353119]]",,0.0,-1.0
0,2019-09-25 14:50:00+08:00,[-0.00274338],"[[-0.00263281]
 [-0.00272099]
 [-0.00274338]]",,0.0,-1.0
0,2019-09-26 14:50:00+08:00,[-0.0032901],"[[-0.00340552]
 [-0.00339655]
 [-0.0032901 ]]",,0.0,-1.0
0,2019-09-27 14:50:00+08:00,[-0.00230869],"[[-0.00264303]
 [-0.00253099]
 [-0.00230869]]",,0.0,-1.0
0,2019-09-30 14:50:00+08:00,[-0.00333913],"[[-0.003208  ]
 [-0.0032636 ]
 [-0.00333913]]",,0.0,-1.0
0,2019-10-08 14:50:00+08:00,[-0.00024498],"[[-0.00096563]
 [-0.00069689]
 [-0.00024498]]",,0.0,0.0
0,2019-10-09 14:50:00+08:00,[-0.00397073],"[[-0.00475422]
 [-0.00435742]
 [-0.00397073]]",,0.0,-1.0
0,2019-10-10 14:50:00+08:00,[0.00179796],"[[0.0009931 ]
 [0.00140755]
 [0.00179796]]",,0.0,0.0
0,2019-10-11 14:50:00+08:00,[-1.8265098e-05],"[[-1.1342093e-03]
 [-5.9627555e-04]
 [-1.8265098e-05]]",,0.0,0.0
0,2019-10-14 14:50:00+08:00,[0.00062067],"[[0.00023903]
 [0.000517  ]
 [0.00062067]]",,0.0,0.0
0,2019-10-15 14:50:00+08:00,[-0.00027652],"[[-0.00077939]
 [-0.00048727]
 [-0.00027652]]",,0.0,0.0
0,2019-10-16 14:50:00+08:00,[0.00178458],"[[0.00169897]
 [0.00176237]
 [0.00178458]]",,0.0,0.0
0,2019-10-17 14:50:00+08:00,[0.00182595],"[[0.00329748]
 [0.00254433]
 [0.00182595]]",,0.0,0.0
0,2019-10-18 14:50:00+08:00,[0.00209231],"[[0.00331702]
 [0.00277112]
 [0.00209231]]",,0.999129197307925,1.0
0,2019-10-21 14:50:00+08:00,[-0.00180792],"[[-0.00125081]
 [-0.00161918]
 [-0.00180792]]",,0.0,0.0
0,2019-10-22 14:50:00+08:00,[-0.00051549],"[[-0.00100708]
 [-0.00088606]
 [-0.00051549]]",,0.0,0.0
0,2019-10-23 14:50:00+08:00,[-0.00235913],"[[-0.0024765 ]
 [-0.00257573]
 [-0.00235913]]",,0.0,-1.0
0,2019-10-24 14:50:00+08:00,[0.00089235],"[[0.00079712]
 [0.00086905]
 [0.00089235]]",,0.0,0.0
0,2019-10-25 14:50:00+08:00,[0.00239547],"[[0.00186607]
 [0.00209899]
 [0.00239547]]",,0.0,0.0
0,2019-10-28 14:50:00+08:00,[0.00396942],"[[0.00298257]
 [0.00354069]
 [0.00396942]]",,0.9991291973079249,1.0
0,2019-10-29 14:50:00+08:00,[0.00146053],"[[0.00053328]
 [0.00106635]
 [0.00146053]]",,0.0,0.0
0,2019-10-30 14:50:00+08:00,[0.0029745],"[[0.00294335]
 [0.00311687]
 [0.0029745 ]]",,0.999129197307925,1.0
0,2019-10-31 14:50:00+08:00,[0.00307946],"[[0.00295597]
 [0.00316767]
 [0.00307946]]",,0.9991291973079249,1.0
0,2019-11-01 14:50:00+08:00,[0.00204357],"[[0.00175313]
 [0.00186522]
 [0.00204357]]",,0.0,0.0
0,2019-11-04 14:50:00+08:00,[0.0023989],"[[0.00252168]
 [0.00244627]
 [0.0023989 ]]",,0.9991291973079249,1.0
0,2019-11-05 14:50:00+08:00,[0.00317575],"[[0.00355707]
 [0.0034733 ]
 [0.00317575]]",,0.9991291973079249,1.0
0,2019-11-06 14:50:00+08:00,[0.00278371],"[[0.00366216]
 [0.00335172]
 [0.00278371]]",,0.999129197307925,1.0
0,2019-11-07 14:50:00+08:00,[0.00574187],"[[0.00672562]
 [0.00628611]
 [0.00574187]]",,0.999129197307925,1.0
0,2019-11-08 14:50:00+08:00,[0.00046546],"[[0.00241589]
 [0.00147423]
 [0.00046546]]",,0.0,0.0
0,2019-11-11 14:50:00+08:00,[0.00027717],"[[0.00221551]
 [0.00122313]
 [0.00027717]]",,0.0,0.0
0,2019-11-12 14:50:00+08:00,[-0.00040598],"[[ 0.0008084 ]
 [ 0.00011868]
 [-0.00040598]]",,0.0,0.0
0,2019-11-13 14:50:00+08:00,[-0.002721],"[[-0.00170018]
 [-0.0022747 ]
 [-0.002721  ]]",,0.0,0.0
0,2019-11-14 14:50:00+08:00,[-0.00884319],"[[-0.00803899]
 [-0.00867328]
 [-0.00884319]]",,0.0,-1.0
0,2019-11-15 14:50:00+08:00,[-0.00222095],"[[-0.00191519]
 [-0.00211256]
 [-0.00222095]]",,0.0,0.0
0,2019-11-18 14:50:00+08:00,[-0.00310084],"[[-0.00293432]
 [-0.00297416]
 [-0.00310084]]",,0.0,-1.0
0,2019-11-19 14:50:00+08:00,[-0.00043672],"[[-0.00094476]
 [-0.00065642]
 [-0.00043672]]",,0.0,0.0
0,2019-11-20 14:50:00+08:00,[-0.00247565],"[[-0.00331433]
 [-0.00295611]
 [-0.00247565]]",,0.0,-1.0
0,2019-11-21 14:50:00+08:00,[-0.00321424],"[[-0.00271909]
 [-0.0028662 ]
 [-0.00321424]]",,0.0,-1.0
0,2019-11-22 14:50:00+08:00,[-0.00148952],"[[-0.00150534]
 [-0.00145203]
 [-0.00148952]]",,0.0,0.0
0,2019-11-25 14:50:00+08:00,[-0.00191873],"[[-0.0018702 ]
 [-0.00193355]
 [-0.00191873]]",,0.0,0.0
0,2019-11-26 14:50:00+08:00,[-0.00408538],"[[-0.00460114]
 [-0.00447371]
 [-0.00408538]]",,0.02618766724937399,-1.0
0,2019-11-27 14:50:00+08:00,[-0.0021766],"[[-0.00295442]
 [-0.00265326]
 [-0.0021766 ]]",,0.0,-1.0
0,2019-11-28 14:50:00+08:00,[-0.00084901],"[[-0.00187168]
 [-0.00137703]
 [-0.00084901]]",,0.0,0.0
0,2019-11-29 14:50:00+08:00,[0.00285477],"[[0.00208261]
 [0.00252104]
 [0.00285477]]",,0.9991291973079249,1.0
0,2019-12-02 14:50:00+08:00,[0.00027543],"[[-0.0007318 ]
 [-0.00020009]
 [ 0.00027543]]",,0.0,0.0
0,2019-12-03 14:50:00+08:00,[0.00066793],"[[-0.0002106 ]
 [ 0.00027504]
 [ 0.00066793]]",,0.0,0.0
0,2019-12-04 14:50:00+08:00,[0.00140013],"[[1.6188249e-05]
 [8.2572177e-04]
 [1.4001280e-03]]",,0.0,0.0
0,2019-12-05 14:50:00+08:00,[0.00213484],"[[0.0017126 ]
 [0.00197713]
 [0.00213484]]",,0.0,0.0
0,2019-12-06 14:50:00+08:00,[0.00216413],"[[0.00134494]
 [0.00180175]
 [0.00216413]]",,0.0,0.0
0,2019-12-09 14:50:00+08:00,[0.00469405],"[[0.00460558]
 [0.0047141 ]
 [0.00469405]]",,0.9991291973079249,1.0
0,2019-12-10 14:50:00+08:00,[0.00300696],"[[0.00208665]
 [0.00261199]
 [0.00300696]]",,0.9991291973079249,1.0
0,2019-12-11 14:50:00+08:00,[0.00456487],"[[0.00419528]
 [0.00441712]
 [0.00456487]]",,0.9991291973079248,1.0
0,2019-12-12 14:50:00+08:00,[0.00247296],"[[0.00212386]
 [0.00231193]
 [0.00247296]]",,0.9991291973079249,1.0
0,2019-12-13 14:50:00+08:00,[-0.00134184],"[[-0.0014295 ]
 [-0.00150909]
 [-0.00134184]]",,0.0,0.0
0,2019-12-16 14:50:00+08:00,[0.0021928],"[[0.00057685]
 [0.00131792]
 [0.0021928 ]]",,0.0,0.0
0,2019-12-17 14:50:00+08:00,[0.00550551],"[[0.00489786]
 [0.0052334 ]
 [0.00550551]]",,0.995289533058462,1.0
0,2019-12-18 14:50:00+08:00,[0.00601551],"[[0.00532082]
 [0.00575899]
 [0.00601551]]",,0.995289533058462,1.0
0,2019-12-19 14:50:00+08:00,[0.00559369],"[[0.00503983]
 [0.00542033]
 [0.00559369]]",,0.995289533058462,1.0
0,2019-12-20 14:50:00+08:00,[0.00557877],"[[0.00582425]
 [0.00587234]
 [0.00557877]]",,0.995289533058462,1.0
