,date,return_pre,return_pre7,outcome,limit_return,prediction
0,2019-04-04 14:50:00+08:00,[-0.01314422],"[[-0.007641  ]
 [-0.01400083]
 [-0.01314422]]",,0.0,-1.0
0,2019-04-08 14:50:00+08:00,[-0.01053226],"[[ 0.00047984]
 [-0.00556903]
 [-0.01053226]]",,0.0,0.0
0,2019-04-09 14:50:00+08:00,[-0.00367443],"[[ 0.0001067 ]
 [-0.00242118]
 [-0.00367443]]",,0.0,0.0
0,2019-04-10 14:50:00+08:00,[-0.00712395],"[[-0.00616877]
 [-0.00933023]
 [-0.00712395]]",,0.0,-1.0
0,2019-04-11 14:50:00+08:00,[-0.00474837],"[[-0.00979095]
 [-0.00959958]
 [-0.00474837]]",,0.0,-1.0
0,2019-04-12 14:50:00+08:00,[-0.00361899],"[[-0.00400617]
 [-0.00428697]
 [-0.00361899]]",,0.0,-1.0
0,2019-04-15 14:50:00+08:00,[-0.00060241],"[[-0.00159096]
 [-0.00090703]
 [-0.00060241]]",,0.0,0.0
0,2019-04-16 14:50:00+08:00,[-0.00286246],"[[-0.00336029]
 [-0.00329657]
 [-0.00286246]]",,0.0,-1.0
0,2019-04-17 14:50:00+08:00,[0.00937448],"[[0.0056947 ]
 [0.00835135]
 [0.00937448]]",,0.9991097813690648,1.0
0,2019-04-18 14:50:00+08:00,[-0.00253635],"[[ 0.00113541]
 [-0.00086817]
 [-0.00253635]]",,0.0,0.0
0,2019-04-19 14:50:00+08:00,[0.00718109],"[[0.00782744]
 [0.00784692]
 [0.00718109]]",,0.9991097813690648,1.0
0,2019-04-22 14:50:00+08:00,[0.00139207],"[[0.00189541]
 [0.00160785]
 [0.00139207]]",,0.0,0.0
0,2019-04-23 14:50:00+08:00,[-0.00133817],"[[ 0.00072642]
 [-0.00059184]
 [-0.00133817]]",,0.0,0.0
0,2019-04-24 14:50:00+08:00,[0.00228463],"[[0.00489751]
 [0.00856804]
 [0.00228463]]",,0.9991097813690648,1.0
0,2019-04-25 14:50:00+08:00,[-0.00277616],"[[-0.00500723]
 [-0.00535156]
 [-0.00277616]]",,0.0,-1.0
0,2019-04-26 14:50:00+08:00,[0.01483529],"[[-0.00644181]
 [ 0.00137957]
 [ 0.01483529]]",,0.0,0.0
0,2019-04-29 14:50:00+08:00,[0.01148547],"[[-0.00264394]
 [ 0.00556416]
 [ 0.01148547]]",,0.0,0.0
0,2019-04-30 14:50:00+08:00,[0.01557179],"[[0.00103596]
 [0.01349379]
 [0.01557179]]",,0.0,0.0
0,2019-05-06 14:50:00+08:00,[0.01241173],"[[0.0048843 ]
 [0.0150397 ]
 [0.01241173]]",,0.9991097813690648,1.0
0,2019-05-07 14:50:00+08:00,[-0.00432159],"[[-0.00392904]
 [-0.00394473]
 [-0.00432159]]",,0.015623263432588408,-1.0
0,2019-05-08 14:50:00+08:00,[-0.01051319],"[[-0.01483865]
 [-0.01274842]
 [-0.01051319]]",,0.015623263432588463,-1.0
0,2019-05-09 14:50:00+08:00,[-0.01313066],"[[-0.01949014]
 [-0.01697424]
 [-0.01313066]]",,0.010905151939842705,-1.0
0,2019-05-10 14:50:00+08:00,[-0.01359061],"[[-0.0150471 ]
 [-0.01460061]
 [-0.01359061]]",,0.01090515193984265,-1.0
0,2019-05-13 14:50:00+08:00,[0.01254359],"[[0.00392599]
 [0.01742535]
 [0.01254359]]",,0.999129197307925,1.0
0,2019-05-14 14:50:00+08:00,[0.01098562],"[[0.0063813 ]
 [0.00991124]
 [0.01098562]]",,0.9991291973079248,1.0
0,2019-05-15 14:50:00+08:00,[-0.00166257],"[[ 0.00190924]
 [ 0.00121762]
 [-0.00166257]]",,0.0,0.0
0,2019-05-16 14:50:00+08:00,[-0.00408388],"[[-0.004262  ]
 [-0.00653667]
 [-0.00408388]]",,0.010905151939842705,-1.0
0,2019-05-17 14:50:00+08:00,[0.00381463],"[[0.00451901]
 [0.00339333]
 [0.00381463]]",,0.999129197307925,1.0
0,2019-05-20 14:50:00+08:00,[0.0043511],"[[0.00208282]
 [0.0033667 ]
 [0.0043511 ]]",,0.9991291973079249,1.0
0,2019-05-21 14:50:00+08:00,[0.00370792],"[[-0.00269362]
 [ 0.00016643]
 [ 0.00370792]]",,0.0,0.0
0,2019-05-22 14:50:00+08:00,[0.0003857],"[[-0.00853488]
 [-0.00373926]
 [ 0.0003857 ]]",,0.0,0.0
0,2019-05-23 14:50:00+08:00,[0.00770786],"[[0.00657134]
 [0.00876865]
 [0.00770786]]",,0.9991291973079249,1.0
0,2019-05-24 14:50:00+08:00,[-0.00070897],"[[-0.00233619]
 [-0.00147284]
 [-0.00070897]]",,0.0,0.0
0,2019-05-27 14:50:00+08:00,[-0.00231497],"[[-0.00415762]
 [-0.00468961]
 [-0.00231497]]",,0.010905151939842705,-1.0
0,2019-05-28 14:50:00+08:00,[0.00040716],"[[-0.00014106]
 [ 0.00059316]
 [ 0.00040716]]",,0.0,0.0
0,2019-05-29 14:50:00+08:00,[0.00488224],"[[0.0064265 ]
 [0.00765056]
 [0.00488224]]",,0.9991291973079248,1.0
0,2019-05-30 14:50:00+08:00,[-0.00494773],"[[ 0.00621699]
 [-0.00121982]
 [-0.00494773]]",,0.0,0.0
0,2019-05-31 14:50:00+08:00,[-0.0031757],"[[-0.00031883]
 [-0.00203747]
 [-0.0031757 ]]",,0.0,0.0
0,2019-06-03 14:50:00+08:00,[-0.00440115],"[[-0.00367525]
 [-0.00412269]
 [-0.00440115]]",,0.0,-1.0
0,2019-06-04 14:50:00+08:00,[-0.00512155],"[[-0.00318651]
 [-0.00403428]
 [-0.00512155]]",,0.0,-1.0
0,2019-06-05 14:50:00+08:00,[0.0003616],"[[-0.00077989]
 [-0.00047853]
 [ 0.0003616 ]]",,0.0,0.0
0,2019-06-06 14:50:00+08:00,[-0.00334302],"[[-0.00360443]
 [-0.00357501]
 [-0.00334302]]",,0.0,-1.0
0,2019-06-10 14:50:00+08:00,[0.00470498],"[[-0.00182864]
 [ 0.00043608]
 [ 0.00470498]]",,0.0,0.0
0,2019-06-11 14:50:00+08:00,[0.00752055],"[[0.00250259]
 [0.00721936]
 [0.00752055]]",,0.9991291973079249,1.0
0,2019-06-12 14:50:00+08:00,[0.00076834],"[[0.01076447]
 [0.00653925]
 [0.00076834]]",,0.0,0.0
0,2019-06-13 14:50:00+08:00,[-0.00311724],"[[ 0.00699047]
 [ 0.00169797]
 [-0.00311724]]",,0.0,0.0
0,2019-06-14 14:50:00+08:00,[-0.00368037],"[[-0.00055478]
 [-0.00267023]
 [-0.00368037]]",,0.0,0.0
0,2019-06-17 14:50:00+08:00,[-0.00783986],"[[-0.00250396]
 [-0.00368617]
 [-0.00783986]]",,0.0,-1.0
0,2019-06-18 14:50:00+08:00,[-0.00638084],"[[-0.00255885]
 [-0.00373094]
 [-0.00638084]]",,0.0,-1.0
0,2019-06-19 14:50:00+08:00,[-0.00869052],"[[-0.00548556]
 [-0.00700915]
 [-0.00869052]]",,0.0,-1.0
0,2019-06-20 14:50:00+08:00,[-0.00871758],"[[-0.0026082 ]
 [-0.00750006]
 [-0.00871758]]",,0.0,-1.0
0,2019-06-21 14:50:00+08:00,[0.00835694],"[[0.01237189]
 [0.01155454]
 [0.00835694]]",,0.9991291973079249,1.0
0,2019-06-24 14:50:00+08:00,[0.0103424],"[[0.013845  ]
 [0.01184447]
 [0.0103424 ]]",,0.999129197307925,1.0
0,2019-06-25 14:50:00+08:00,[0.00025677],"[[0.00746837]
 [0.00426655]
 [0.00025677]]",,0.0,0.0
0,2019-06-26 14:50:00+08:00,[-0.00200608],"[[-0.00806444]
 [-0.00612993]
 [-0.00200608]]",,0.0,-1.0
0,2019-06-27 14:50:00+08:00,[0.0058292],"[[-0.00352572]
 [ 0.00124455]
 [ 0.0058292 ]]",,0.0,0.0
0,2019-06-28 14:50:00+08:00,[0.00654866],"[[-0.00146343]
 [ 0.00309574]
 [ 0.00654866]]",,0.0,0.0
0,2019-07-01 14:50:00+08:00,[0.00480974],"[[0.00693612]
 [0.00707546]
 [0.00480974]]",,0.9991291973079249,1.0
0,2019-07-02 14:50:00+08:00,[0.0026354],"[[0.00668321]
 [0.00439369]
 [0.0026354 ]]",,0.9991291973079249,1.0
0,2019-07-03 14:50:00+08:00,[-0.001129],"[[ 0.00633473]
 [ 0.00299733]
 [-0.001129  ]]",,0.0,0.0
0,2019-07-04 14:50:00+08:00,[0.00458424],"[[0.00665195]
 [0.00578586]
 [0.00458424]]",,0.9991291973079249,1.0
0,2019-07-05 14:50:00+08:00,[-0.00541688],"[[-0.00332745]
 [-0.00536911]
 [-0.00541688]]",,0.0,-1.0
0,2019-07-08 14:50:00+08:00,[0.00227218],"[[-0.00227151]
 [ 0.00010891]
 [ 0.00227218]]",,0.0,0.0
0,2019-07-09 14:50:00+08:00,[0.00200682],"[[0.00200177]
 [0.00200703]
 [0.00200682]]",,0.999129197307925,1.0
0,2019-07-10 14:50:00+08:00,[0.01031501],"[[-0.00794072]
 [ 0.00025507]
 [ 0.01031501]]",,0.0,0.0
0,2019-07-11 14:50:00+08:00,[0.00595085],"[[-4.4271853e-03]
 [-9.2888251e-05]
 [ 5.9508532e-03]]",,0.0,0.0
0,2019-07-12 14:50:00+08:00,[0.00946445],"[[0.00436377]
 [0.0092844 ]
 [0.00946445]]",,0.999129197307925,1.0
0,2019-07-15 14:50:00+08:00,[0.00944194],"[[0.01183833]
 [0.01074725]
 [0.00944194]]",,0.9991291973079249,1.0
0,2019-07-16 14:50:00+08:00,[0.00401463],"[[0.00555328]
 [0.00492671]
 [0.00401463]]",,0.9991291973079249,1.0
0,2019-07-17 14:50:00+08:00,[0.00579261],"[[0.00535973]
 [0.00566644]
 [0.00579261]]",,0.9991291973079249,1.0
0,2019-07-18 14:50:00+08:00,[-0.00375015],"[[ 0.00091553]
 [-0.00235813]
 [-0.00375015]]",,0.0,0.0
0,2019-07-19 14:50:00+08:00,[0.00214939],"[[-0.00430317]
 [-0.00337883]
 [ 0.00214939]]",,0.0,0.0
0,2019-07-22 14:50:00+08:00,[0.00535462],"[[-0.00206646]
 [ 0.00043403]
 [ 0.00535462]]",,0.0,0.0
0,2019-07-23 14:50:00+08:00,[0.01184651],"[[-0.00269106]
 [ 0.00596912]
 [ 0.01184651]]",,0.0,0.0
0,2019-07-24 14:50:00+08:00,[0.00353814],"[[0.00541649]
 [0.00611501]
 [0.00353814]]",,0.9991291973079249,1.0
0,2019-07-25 14:50:00+08:00,[0.00024256],"[[0.00730079]
 [0.00427756]
 [0.00024256]]",,0.0,0.0
0,2019-07-26 14:50:00+08:00,[0.00015413],"[[0.00863168]
 [0.00597442]
 [0.00015413]]",,0.0,0.0
0,2019-07-29 14:50:00+08:00,[-0.00429135],"[[-9.3318522e-07]
 [-2.1858402e-03]
 [-4.2913463e-03]]",,0.0,0.0
0,2019-07-30 14:50:00+08:00,[-0.00706057],"[[-0.00139822]
 [-0.00549211]
 [-0.00706057]]",,0.0,0.0
0,2019-07-31 14:50:00+08:00,[-0.00418278],"[[-0.00402235]
 [-0.00494901]
 [-0.00418278]]",,0.0,-1.0
0,2019-08-01 14:50:00+08:00,[-0.00142332],"[[-0.00661038]
 [-0.00546653]
 [-0.00142332]]",,0.0,0.0
0,2019-08-02 14:50:00+08:00,[0.00158848],"[[-0.00576367]
 [-0.00404351]
 [ 0.00158848]]",,0.0,0.0
0,2019-08-05 14:50:00+08:00,[0.00485781],"[[-0.00464853]
 [ 0.00048085]
 [ 0.00485781]]",,0.0,0.0
0,2019-08-06 14:50:00+08:00,[0.00418147],"[[-0.00070402]
 [ 0.00201565]
 [ 0.00418147]]",,0.0,0.0
0,2019-08-07 14:50:00+08:00,[0.00569037],"[[0.0024421 ]
 [0.00620471]
 [0.00569037]]",,0.999129197307925,1.0
0,2019-08-08 14:50:00+08:00,[0.00708377],"[[0.00343558]
 [0.00762397]
 [0.00708377]]",,0.9991291973079249,1.0
0,2019-08-09 14:50:00+08:00,[-0.00192622],"[[ 0.00406409]
 [ 0.00243053]
 [-0.00192622]]",,0.0,0.0
0,2019-08-12 14:50:00+08:00,[-0.00537852],"[[-0.002621  ]
 [-0.00451126]
 [-0.00537852]]",,0.0,-1.0
0,2019-08-13 14:50:00+08:00,[-0.00595132],"[[ 0.00315872]
 [-0.00320035]
 [-0.00595132]]",,0.0,0.0
0,2019-08-14 14:50:00+08:00,[-0.00477046],"[[ 0.00014436]
 [-0.00311867]
 [-0.00477046]]",,0.0,0.0
0,2019-08-15 14:50:00+08:00,[-0.00943942],"[[-0.00414679]
 [-0.00731766]
 [-0.00943942]]",,0.0,-1.0
0,2019-08-16 14:50:00+08:00,[-0.0053848],"[[-0.00319834]
 [-0.00457993]
 [-0.0053848 ]]",,0.0,-1.0
0,2019-08-19 14:50:00+08:00,[-0.0070385],"[[-0.00359531]
 [-0.00551455]
 [-0.0070385 ]]",,0.04632863986110797,-1.0
0,2019-08-20 14:50:00+08:00,[0.00219432],"[[0.00281338]
 [0.00285322]
 [0.00219432]]",,0.999129197307925,1.0
0,2019-08-21 14:50:00+08:00,[-0.00031499],"[[ 0.00461055]
 [ 0.00269173]
 [-0.00031499]]",,0.0,0.0
0,2019-08-22 14:50:00+08:00,[0.00205428],"[[0.00186733]
 [0.00202236]
 [0.00205428]]",,0.0,0.0
0,2019-08-23 14:50:00+08:00,[-0.00561988],"[[ 0.00029116]
 [-0.00280963]
 [-0.00561988]]",,0.0,0.0
0,2019-08-26 14:50:00+08:00,[0.00342548],"[[0.00288075]
 [0.00315461]
 [0.00342548]]",,0.999129197307925,1.0
0,2019-08-27 14:50:00+08:00,[-0.01048335],"[[-0.00356378]
 [-0.0071029 ]
 [-0.01048335]]",,0.0,-1.0
0,2019-08-28 14:50:00+08:00,[-0.01036078],"[[-0.00539956]
 [-0.00877284]
 [-0.01036078]]",,0.0,-1.0
0,2019-08-29 14:50:00+08:00,[-0.01038239],"[[-0.00892947]
 [-0.01137359]
 [-0.01038239]]",,0.0,-1.0
0,2019-08-30 14:50:00+08:00,[-0.00396631],"[[-0.00302923]
 [-0.00350204]
 [-0.00396631]]",,0.0,-1.0
0,2019-09-02 14:50:00+08:00,[0.00388714],"[[0.00541744]
 [0.00297307]
 [0.00388714]]",,0.9991291973079248,1.0
0,2019-09-03 14:50:00+08:00,[0.00121013],"[[4.0717423e-06]
 [5.2502751e-04]
 [1.2101252e-03]]",,0.0,0.0
0,2019-09-04 14:50:00+08:00,[0.00135343],"[[0.00142356]
 [0.00163654]
 [0.00135343]]",,0.0,0.0
0,2019-09-05 14:50:00+08:00,[-0.00089145],"[[ 0.00749141]
 [ 0.0029513 ]
 [-0.00089145]]",,0.0,0.0
0,2019-09-06 14:50:00+08:00,[-0.00081671],"[[ 0.00130034]
 [ 0.00034673]
 [-0.00081671]]",,0.0,0.0
0,2019-09-09 14:50:00+08:00,[-0.00453501],"[[ 0.00357701]
 [-0.00082773]
 [-0.00453501]]",,0.0,0.0
0,2019-09-10 14:50:00+08:00,[-0.00401944],"[[ 0.00103051]
 [-0.00175592]
 [-0.00401944]]",,0.0,0.0
0,2019-09-11 14:50:00+08:00,[-0.00488222],"[[-0.0016717 ]
 [-0.00399849]
 [-0.00488222]]",,0.0,0.0
0,2019-09-12 14:50:00+08:00,[-0.00284378],"[[-0.00390978]
 [-0.00372019]
 [-0.00284378]]",,0.02618766724937399,-1.0
0,2019-09-16 14:50:00+08:00,[-0.00845511],"[[-0.00785037]
 [-0.00908634]
 [-0.00845511]]",,0.0,-1.0
0,2019-09-17 14:50:00+08:00,[-0.00429144],"[[-0.00727335]
 [-0.00629507]
 [-0.00429144]]",,0.0,-1.0
0,2019-09-18 14:50:00+08:00,[-0.00464122],"[[-0.00611257]
 [-0.00644597]
 [-0.00464122]]",,0.0,-1.0
0,2019-09-19 14:50:00+08:00,[-0.00218095],"[[-0.00226563]
 [-0.00232348]
 [-0.00218095]]",,0.0,-1.0
0,2019-09-20 14:50:00+08:00,[-0.00096079],"[[-0.00165247]
 [-0.00096584]
 [-0.00096079]]",,0.0,0.0
0,2019-09-23 14:50:00+08:00,[-0.00033878],"[[ 0.0025069 ]
 [ 0.00119476]
 [-0.00033878]]",,0.0,0.0
0,2019-09-24 14:50:00+08:00,[-0.0041826],"[[-0.0033582 ]
 [-0.00356138]
 [-0.0041826 ]]",,0.0,-1.0
0,2019-09-25 14:50:00+08:00,[-0.0011426],"[[-0.00132255]
 [-0.00128338]
 [-0.0011426 ]]",,0.0,0.0
0,2019-09-26 14:50:00+08:00,[0.00258369],"[[0.0012404 ]
 [0.00118828]
 [0.00258369]]",,0.0,0.0
0,2019-09-27 14:50:00+08:00,[0.00138418],"[[-0.00143514]
 [-0.0003349 ]
 [ 0.00138418]]",,0.0,0.0
0,2019-09-30 14:50:00+08:00,[0.00255094],"[[-0.00238067]
 [ 0.00042867]
 [ 0.00255094]]",,0.0,0.0
0,2019-10-08 14:50:00+08:00,[0.00483836],"[[0.00335576]
 [0.00482833]
 [0.00483836]]",,0.999129197307925,1.0
0,2019-10-09 14:50:00+08:00,[0.00405585],"[[0.0034454 ]
 [0.00396068]
 [0.00405585]]",,0.9991291973079248,1.0
0,2019-10-10 14:50:00+08:00,[0.00304594],"[[0.00245025]
 [0.00283263]
 [0.00304594]]",,0.9991291973079248,1.0
0,2019-10-11 14:50:00+08:00,[-0.00139425],"[[-0.00020373]
 [-0.00082943]
 [-0.00139425]]",,0.0,0.0
0,2019-10-14 14:50:00+08:00,[0.00513432],"[[0.00703944]
 [0.00610798]
 [0.00513432]]",,0.9991291973079249,1.0
0,2019-10-15 14:50:00+08:00,[-0.00048093],"[[ 0.00430675]
 [ 0.00241563]
 [-0.00048093]]",,0.0,0.0
0,2019-10-16 14:50:00+08:00,[0.00082537],"[[0.00436751]
 [0.00260035]
 [0.00082537]]",,0.0,0.0
0,2019-10-17 14:50:00+08:00,[-0.00540963],"[[-0.001991  ]
 [-0.00380553]
 [-0.00540963]]",,0.0,0.0
0,2019-10-18 14:50:00+08:00,[-0.00484963],"[[-0.00401474]
 [-0.00502671]
 [-0.00484963]]",,0.0,-1.0
0,2019-10-21 14:50:00+08:00,[-0.00242299],"[[-0.00291887]
 [-0.00275582]
 [-0.00242299]]",,0.026187667249373936,-1.0
0,2019-10-22 14:50:00+08:00,[-0.00099832],"[[-0.00802428]
 [-0.00795345]
 [-0.00099832]]",,0.0,0.0
0,2019-10-23 14:50:00+08:00,[0.00382688],"[[-0.00608738]
 [-0.00070291]
 [ 0.00382688]]",,0.0,0.0
0,2019-10-24 14:50:00+08:00,[0.00344218],"[[2.3562461e-05]
 [3.3994410e-03]
 [3.4421794e-03]]",,0.0,0.0
0,2019-10-25 14:50:00+08:00,[0.00360522],"[[0.00328649]
 [0.00464461]
 [0.00360522]]",,0.9991291973079249,1.0
0,2019-10-28 14:50:00+08:00,[0.00184267],"[[0.00308376]
 [0.00302913]
 [0.00184267]]",,0.0,0.0
0,2019-10-29 14:50:00+08:00,[0.00053911],"[[0.00431334]
 [0.00232611]
 [0.00053911]]",,0.0,0.0
0,2019-10-30 14:50:00+08:00,[0.00287307],"[[0.00248201]
 [0.00267945]
 [0.00287307]]",,0.999129197307925,1.0
0,2019-10-31 14:50:00+08:00,[0.00169533],"[[0.00076334]
 [0.00039277]
 [0.00169533]]",,0.0,0.0
0,2019-11-01 14:50:00+08:00,[-0.0021332],"[[-0.00193135]
 [-0.00306027]
 [-0.0021332 ]]",,0.0,0.0
0,2019-11-04 14:50:00+08:00,[0.0030793],"[[0.00060028]
 [0.00224627]
 [0.0030793 ]]",,0.0,0.0
0,2019-11-05 14:50:00+08:00,[0.00235714],"[[0.00133754]
 [0.00325339]
 [0.00235714]]",,0.0,0.0
0,2019-11-06 14:50:00+08:00,[-1.8022954e-05],"[[ 1.0388019e-02]
 [ 6.2659401e-03]
 [-1.8022954e-05]]",,0.0,0.0
0,2019-11-07 14:50:00+08:00,[-0.00488153],"[[ 0.00329541]
 [-0.0019345 ]
 [-0.00488153]]",,0.0,0.0
0,2019-11-08 14:50:00+08:00,[-0.0062026],"[[ 0.00115415]
 [-0.00318247]
 [-0.0062026 ]]",,0.0,0.0
0,2019-11-11 14:50:00+08:00,[-0.00364048],"[[-0.00061025]
 [-0.0028899 ]
 [-0.00364048]]",,0.0,0.0
0,2019-11-12 14:50:00+08:00,[-0.00746604],"[[-0.00776003]
 [-0.00787026]
 [-0.00746604]]",,0.0,-1.0
0,2019-11-13 14:50:00+08:00,[-0.00035203],"[[-0.00996625]
 [-0.00692784]
 [-0.00035203]]",,0.0,0.0
0,2019-11-14 14:50:00+08:00,[0.0038387],"[[-0.00868623]
 [-0.00416594]
 [ 0.0038387 ]]",,0.0,0.0
0,2019-11-15 14:50:00+08:00,[0.00588842],"[[-0.00238141]
 [ 0.0031413 ]
 [ 0.00588842]]",,0.0,0.0
0,2019-11-18 14:50:00+08:00,[-0.00345447],"[[ 0.00010452]
 [-0.00092718]
 [-0.00345447]]",,0.0,0.0
0,2019-11-19 14:50:00+08:00,[-0.00510074],"[[ 0.00207105]
 [-0.00066983]
 [-0.00510074]]",,0.0,0.0
0,2019-11-20 14:50:00+08:00,[-0.00505891],"[[ 0.00212453]
 [-0.00104262]
 [-0.00505891]]",,0.0,0.0
0,2019-11-21 14:50:00+08:00,[-0.00527163],"[[ 0.00103107]
 [-0.00193855]
 [-0.00527163]]",,0.0,0.0
0,2019-11-22 14:50:00+08:00,[-0.00500123],"[[-0.0032443 ]
 [-0.00482281]
 [-0.00500123]]",,0.0,-1.0
0,2019-11-25 14:50:00+08:00,[-0.0140112],"[[-0.01032346]
 [-0.01318368]
 [-0.0140112 ]]",,0.0,-1.0
0,2019-11-26 14:50:00+08:00,[-0.00160718],"[[-0.00700659]
 [-0.00508119]
 [-0.00160718]]",,0.0,0.0
0,2019-11-27 14:50:00+08:00,[0.0001539],"[[0.0008006 ]
 [0.00047293]
 [0.0001539 ]]",,0.0,0.0
0,2019-11-28 14:50:00+08:00,[0.00095738],"[[0.00045199]
 [0.00106004]
 [0.00095738]]",,0.0,0.0
0,2019-11-29 14:50:00+08:00,[0.0021413],"[[0.00175691]
 [0.00304398]
 [0.0021413 ]]",,0.0,0.0
0,2019-12-02 14:50:00+08:00,[0.0004363],"[[-0.00021304]
 [-0.00031372]
 [ 0.0004363 ]]",,0.0,0.0
0,2019-12-03 14:50:00+08:00,[0.00130792],"[[-0.00226976]
 [-0.00161206]
 [ 0.00130792]]",,0.0,0.0
0,2019-12-04 14:50:00+08:00,[0.00837757],"[[0.00163992]
 [0.00528676]
 [0.00837757]]",,0.0,0.0
0,2019-12-05 14:50:00+08:00,[0.00417675],"[[0.00326723]
 [0.00369632]
 [0.00417675]]",,0.9991291973079248,1.0
0,2019-12-06 14:50:00+08:00,[0.00595735],"[[0.00440567]
 [0.0056053 ]
 [0.00595735]]",,0.999129197307925,1.0
0,2019-12-09 14:50:00+08:00,[0.00283565],"[[0.00228669]
 [0.00257158]
 [0.00283565]]",,0.9991291973079249,1.0
0,2019-12-10 14:50:00+08:00,[0.00513935],"[[0.00725428]
 [0.00609186]
 [0.00513935]]",,0.9991291973079249,1.0
0,2019-12-11 14:50:00+08:00,[-0.0006452],"[[ 0.00082708]
 [ 0.00102115]
 [-0.0006452 ]]",,0.0,0.0
0,2019-12-12 14:50:00+08:00,[-0.00064665],"[[ 0.00036805]
 [-0.00047277]
 [-0.00064665]]",,0.0,0.0
0,2019-12-13 14:50:00+08:00,[-0.00055347],"[[-0.00110508]
 [-0.00117251]
 [-0.00055347]]",,0.0,0.0
0,2019-12-16 14:50:00+08:00,[-2.951175e-05],"[[-9.9050999e-04]
 [-4.6830997e-04]
 [-2.9511750e-05]]",,0.0,0.0
0,2019-12-17 14:50:00+08:00,[0.00653316],"[[0.00683989]
 [0.00954325]
 [0.00653316]]",,0.995289533058462,1.0
0,2019-12-18 14:50:00+08:00,[0.00162567],"[[0.01146013]
 [0.00778793]
 [0.00162567]]",,0.0,0.0
0,2019-12-19 14:50:00+08:00,[-0.0018716],"[[ 0.00342552]
 [-0.00165703]
 [-0.0018716 ]]",,0.0,0.0
